,Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
498,18063.0049108529,27574.0,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,0,0
499,17768.0595054329,28385.0,Pontiac,Bonneville,SE Sedan 4D,Sedan,6,3.8,4,1,1,1
500,23197.4367899745,2295.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
501,23102.0223672481,5653.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,0
502,22460.5299963042,8928.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
503,21607.7725655548,11069.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
504,22004.9304375367,15516.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
505,20830.9942960647,19419.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
506,20109.904121275,22891.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,1
507,19116.1310873998,26252.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
508,19689.7408440044,27077.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,1,0
509,19338.3759975728,27966.0,Pontiac,Bonneville,SLE Sedan 4D,Sedan,6,3.8,4,1,0,1
510,21903.3226175196,4537.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
511,22736.8344688719,5690.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
512,22104.9735713079,9049.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
513,22311.0495129621,11221.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
514,21875.0976308299,12313.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
515,20627.6616890792,20770.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
516,19540.2447885739,22628.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
517,19204.8093414195,26477.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
518,18158.083129084,28354.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0
519,18529.3421171141,30063.0,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
520,21383.0671604967,7287.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
521,20452.6694749486,10338.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
522,20677.5938191944,11204.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
523,19294.787504345,19539.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
524,18548.9785926424,20870.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
525,18042.2210743654,21702.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
526,18620.8713666287,25516.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1
527,17023.9368652855,30404.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
528,16216.9807055563,35624.0,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
529,15792.8314368682,41097.25,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
530,17360.8106352797,881.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
531,17675.8374881408,5131.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
532,17141.9411581897,6761.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
533,17202.8340553044,9380.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
534,16792.6795290731,12071.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
535,15595.8841326384,18315.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
536,15253.8685660807,20917.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
537,15594.8068443375,22414.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
538,15059.1340772545,22641.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
539,14703.1368681684,23335.0,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
540,15979.0148367598,3946.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
541,16379.8530040609,4188.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
542,15327.1003205085,4318.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
543,15846.0127123376,5350.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
544,15604.1458156892,5788.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
545,14841.9170489417,12420.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
546,15077.1758437743,13262.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
547,13961.1116418757,19602.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
548,13034.068527551,23976.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
549,13162.8520539716,24542.0,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
550,18254.9227722623,16554.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1
551,17095.0352244258,18720.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
552,17162.8734405908,20829.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
553,16391.1717145607,21304.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
554,15788.1047803614,25295.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
555,16569.1412397366,25777.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
556,16997.6937411667,25830.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
557,16283.9589911707,26511.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
558,15457.1705915318,29925.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
559,14963.0456187938,31471.0,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
560,21230.9779853445,11229.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
561,22100.3931734919,12314.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
562,21300.0194493808,12772.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
563,21281.8804875931,17417.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
564,19646.7174784512,21132.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
565,20173.9063294114,21211.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
566,18701.2226154063,24992.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
567,19423.1650215408,25557.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
568,19956.7584132916,26028.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
569,19448.2263302242,27721.0,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
570,19822.1153919822,1592.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
571,19567.2592910525,2189.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
572,16853.1078490971,17959.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
573,16516.9555490351,20751.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
574,15979.0148367598,21974.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
575,16256.2361676087,22637.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
576,15724.2521703931,23989.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
577,15967.2454000765,25598.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
578,16041.6855860789,27800.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
579,15756.1461296533,29325.0,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
580,32422.7613757601,9185.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
581,32219.5892845264,10915.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
582,31024.8721145769,13678.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
583,29595.7942878666,16193.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
584,29664.7026869627,21418.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
585,27425.8439125687,23886.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
586,27370.9581106487,24960.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
587,27548.6296095248,26126.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
588,28502.306108682,27199.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
589,25527.0130266125,36480.0,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
590,13160.124563771,13145.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
591,12830.0987783096,17830.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
592,12828.030977366,19081.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
593,12878.0468289161,19225.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
594,12832.4623875345,20618.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
595,12464.0734613058,21891.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
596,12465.5085234005,23931.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
597,12258.8575923946,24318.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
598,11903.0977471736,25285.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
599,12209.5596229611,26097.0,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
600,16391.9265732948,18096.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
601,16033.9306184793,18391.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
602,16106.8272209155,19465.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
603,16551.2195659553,19531.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
604,17325.269542955,19894.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
605,16078.6654905256,22779.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
606,15297.8359728759,23062.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
607,15505.2938063331,24239.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
608,15174.3466125685,27887.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
609,14546.8848142459,33374.0,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
610,17803.2790885373,12303.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
611,16353.0965174458,16078.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
612,15977.9110836416,17053.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
613,15568.9742374606,18206.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
614,15589.7804827673,21307.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
615,15730.0462662228,21391.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
616,15802.6528608571,21461.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
617,15086.8995924996,27438.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
618,14396.2705572748,31424.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
619,14869.2820668754,31791.0,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
620,16927.7797609853,2973.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
621,17418.0687339161,4463.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
622,16379.0987013225,8754.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
623,16706.6740679176,9150.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
624,17214.3250783242,12610.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
625,15821.9497181568,14304.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
626,14398.9226925764,21688.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
627,15622.1210978799,23217.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
628,14909.0509877878,23323.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
629,14853.1990111087,24270.0,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
630,35622.1394954598,10340.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
631,34819.2971215224,12251.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
632,34355.0037276856,17711.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
633,32737.0845459477,19112.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,1
634,33540.5361050909,20925.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
635,31970.5420754806,21208.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
636,33287.4095986934,21661.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
637,32075.9848736352,23553.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
638,31969.069811509,24559.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
639,27666.2310781907,35157.0,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
640,29246.2373350634,3907.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
641,26337.8305976223,16068.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
642,26775.0320894973,16688.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
643,25299.969638711,19569.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
644,24896.5976042019,21266.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
645,25996.806401851,21433.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
646,24801.6171939494,26345.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
647,24063.0126849204,27674.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
648,23249.8416851407,27686.0,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
649,22244.8765534137,41097.25,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
650,37088.562413099,3828.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
651,33381.8191525413,17381.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
652,33358.7677713756,17590.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
653,33586.9060920356,18930.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
654,30731.9416547887,22479.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
655,30315.1694419785,23635.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
656,30166.852511997,25049.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
657,30251.0184173684,27558.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
658,29142.7143855708,31655.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
659,29612.1540481573,32477.0,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
660,26841.0808354523,10003.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
661,27825.9499732257,10014.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
662,27284.751328203,14281.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
663,27060.137560009,17319.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
664,25618.2818848029,20208.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
665,25790.5141407446,21160.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
666,25148.3791861197,22272.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
667,24852.4952806831,22814.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
668,24173.5258825285,27015.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,0
669,23733.4022491112,27600.0,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
670,38324.8090766826,12090.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
671,38167.1735772411,13162.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
672,37383.5034933742,16088.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
673,36338.7513277082,18195.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
674,35580.3323139701,21167.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
675,35304.4947015331,21293.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
676,34392.9952720589,24031.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
677,33984.4307696561,25420.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,0
678,33248.3425242806,27051.0,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
679,28777.9596947893,41097.25,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
680,32197.3404660841,3867.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
681,32053.0971610174,5144.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
682,30274.7105751829,10800.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
683,30353.5855538317,11273.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
684,30122.429735214,14568.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,1
685,26789.832608196,22189.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,0
686,28291.7622611159,22328.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
687,27109.4058898042,22598.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,1
688,27256.4945123153,26400.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
689,25267.3676760421,34175.0,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
690,35033.2154538148,1676.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
691,32746.131386501,7924.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
692,33183.3325964779,9795.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
693,31002.7344199819,15087.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
694,30075.9947261703,22052.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
695,29844.2040036547,23143.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
696,28432.8242125322,25247.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
697,28054.9823619217,26276.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
698,28502.9624060894,28598.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
699,24912.0805808885,38717.0,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
700,31849.3079471873,16956.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
701,32649.7605085374,16975.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
702,29961.2549386998,20015.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
703,31554.4053348239,20103.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
704,29914.379575498,22105.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
705,30575.2488205866,22298.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
706,30271.922299699,23426.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
707,28678.0752511886,25380.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
708,28829.0280029948,26503.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
709,26955.0412017564,31773.0,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
710,33005.7799579319,6409.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
711,30661.2601503736,14278.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
712,30443.8799002255,15050.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
713,30322.1505714047,16225.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
714,31153.0089597376,17317.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
715,31084.9376070888,18187.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
716,31156.5957889098,18805.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
717,29114.5445056312,21960.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
718,25845.2061145658,36557.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
719,24903.477738825,40719.0,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
720,30800.6583893057,8017.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
721,28416.4616732055,14613.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
722,28185.7762498458,19854.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
723,28204.6035781033,22021.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
724,26653.2393904185,22590.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
725,27610.8642029298,22881.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
726,26698.0781510501,23055.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
727,27241.4361779618,23204.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
728,27703.2039950794,24738.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
729,24405.0667596825,31344.0,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
730,30959.9321330918,17673.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
731,29986.791500601,18464.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
732,29908.1809813928,19830.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
733,28328.2665376555,20685.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
734,29197.7913004797,20907.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
735,29321.0825061895,21545.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
736,29481.5287571194,21822.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
737,26792.3001565973,25357.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
738,27788.813238576,26786.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
739,26012.3746248271,34269.0,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
740,27280.9820608802,4836.0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
741,25959.1220303746,17431.0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
742,23274.480711416,21616.0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
743,23329.208255601,25218.0,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
744,16916.8695354706,2879.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
745,15639.0367430971,8507.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
746,16256.2361676087,10555.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
747,15395.0108741514,12920.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
748,14881.9554459679,14376.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
749,15277.0675875084,16951.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
750,14702.7983198284,17656.0,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
